page_url,domain,url_matched_for_gallery_page,url_matched_for_page_with_gallery,number_of_images_by_img_src,number_of_images_by_a_href,has_match
https://www.vitalia.cz/galerie/psychiatricka-nemocnice-kosmonosy/,www.vitalia.cz,True,False,0,16,True
https://www.vitalia.cz/clanky/kdyz-marodi-duse-telo-zacne-chradnout/,www.vitalia.cz,False,False,0,5,True
https://www.reflex.cz/clanek/fotogalerie/78113/boeing-jak-ho-neznate-luxusni-dopravni-letadla-ale-i-vykonne-bombardery.html,www.reflex.cz,False,False,0,13,True
https://www.reflex.cz/clanek/zpravy/86981/trump-pritvrzuje-vuci-iranu-usa-zrusi-povoleni-dovezt-do-zeme-letadla-boeing-i-airbus.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/zpravy/93774/dva-ceske-boeingy-letely-do-prahy-musely-ale-pristat-v-tunisu-a-ankare-ve-vzduchu-je-zastihl-zakaz.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/fotogalerie/81687/z-nebe-mizi-legendarni-jumbo-jety-prohlednete-si-vrakoviste-kde-konci-stara-letadla.html,www.reflex.cz,False,False,0,21,True
https://www.reflex.cz/clanek/zajimavosti/92644/letajici-taxik-od-boeingu-ma-za-sebou-uspesny-zkusebni-let.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/zajimavosti/92929/jumbo-jety-obri-mezi-letadly-krizuji-oblohu-jiz-pul-stoleti-leta-s-nimi-i-prezident-usa.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/clanek/zpravy/93679/etiopie-a-cina-zakazaly-letat-boeingum-stejneho-typu-ktery-se-zritil-v-nedeli.html,www.reflex.cz,False,False,0,11,True
https://www.reflex.cz/clanek/zajimavosti/91097/zahrajte-si-na-pilota-v-centru-prahy-si-muzete-zalitat-s-dopravnim-letadlem.html,www.reflex.cz,False,False,0,17,True
https://www.vitalia.cz/clanky/jak-jezdit-na-kole-a-nemit-trable-s-hemoroidy/,www.vitalia.cz,False,False,0,5,True
https://www.reflex.cz/clanek/zpravy/93832/boeing-slibil-novy-software-do-letadel-typu-max-uz-loni-po-nehode-v-indonesii.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/zpravy/94137/nehody-boeingu-v-etiopii-a-indonesii-se-temer-shoduji-vyrobce-letadel-celi-zalobam.html,www.reflex.cz,False,False,0,11,True
https://www.reflex.cz/clanek/zpravy/94286/piloti-havarovaneho-etiopskeho-boeingu-se-ridili-pokyny-kontrolu-nad-strojem-presto-neziskali.html,www.reflex.cz,False,False,0,11,True
https://www.vitalia.cz/clanky/erotomanie-se-projevuje-i-jinak-nez-sexualni-posedlosti/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/margit-slimakova-vypada-ze-zmeny-si-v-pamlskove-vyhlasce-navrhli-sami-prodejci/,www.vitalia.cz,False,False,0,10,True
https://www.reflex.cz/clanek/fotogalerie/56235/dokonale-maskovani-na-techto-snimcich-jsou-skutecne-zivi-tvorove-najdete-je.html,www.reflex.cz,False,False,0,13,True
https://www.reflex.cz/clanek/fotogalerie/72340/akty-ktere-pohadkove-a-nadprirozene-zobrazuji-zenskou-krasu-a-nevinnost.html,www.reflex.cz,False,False,0,17,True
https://www.reflex.cz/clanek/fotogalerie/92491/goticka-nadhera-westminsterske-opatstvi-laka-na-700-let-stary-ochoz.html,www.reflex.cz,False,False,0,17,True
https://www.reflex.cz/clanek/fotogalerie/77761/podivejte-se-do-oci-zlocincum-kteri-se-podileli-na-vrazdach-tisicu-cechu-v-osvetimi.html,www.reflex.cz,False,False,0,13,True
https://www.reflex.cz/clanek/volby/94717/pravnuk-mussoliniho-kandiduje-do-evropskeho-parlamentu-diktator-je-pro-nej-inspiraci-a-vzorem.html,www.reflex.cz,False,False,0,5,True
https://www.reflex.cz/clanek/historie/93164/tezky-gustav-nejvetsi-valecne-delo-v-dejinach-sestrojili-naciste-jeho-desiva-sila-ale-mela-velky-problem.html,www.reflex.cz,False,False,0,15,True
https://www.vitalia.cz/clanky/ktery-syr-se-ne-hodi-na-grilovani/,www.vitalia.cz,False,False,0,5,True
https://www.reflex.cz/clanek/komentare/93140/zadat-nyni-povalecne-reparace-po-nemecku-politicky-a-pravni-nesmysl.html,www.reflex.cz,False,False,0,6,True
https://www.vitalia.cz/clanky/erotomanie-se-projevuje-i-jinak-nez-sexualni-posedlosti/?ic=articles-related&icc=item-10,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/test-ukazuje-komu-hrozi-psychosomaticke-ci-dusevni-onemocneni/?ic=articles-related&icc=item-7,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/hranicni-porucha-osobnosti-nezvlada-vztahy-a-emoce/?ic=articles-related&icc=item-6,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/dejiny-silenstvi-v-lepsim-pripade-vas-vyzenou-z-mesta-v-tom-horsim-upali/?ic=articles-related&icc=item-1,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/namel-droga-z-pole-a-louky/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/lekarnicka-na-dovolenou-na-co-se-nejcasteji-zapomina/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/do-letadla-bereme-nezbytnou-kosmetiku-a-specialni-podkolenky/?ic=articles-related&icc=item-6,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/mcdonald-s-ukoncil-projekt-na-rovinu/,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/dejiny-silenstvi-v-lepsim-pripade-vas-vyzenou-z-mesta-v-tom-horsim-upali/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/je-sex-opravdu-zdravy/?ic=articles-related&icc=item-7,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/sledovani-pornografie-vede-az-k-zavislosti/?ic=articles-related&icc=item-9,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/mam-to-pod-kontrolou-a-dalsi-priznaky-zavislosti-na-internetu/?ic=articles-related&icc=item-6,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/tip-na-vylet-nocni-vyslap-na-snezku/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/masturbace-je-zdrava-a-nejlip-ji-prozijete-ve-stoje/?ic=articles-related&icc=item-6,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/fetisismus-nechci-vas-ale-vase-boty/?ic=articles-related&icc=item-5,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/voyer-neni-nebezpecny/?ic=articles-related&icc=item-4,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/galerie/nejpodivnejsi-sexualni-praktiky/i/176691/,www.vitalia.cz,True,False,0,17,True
https://www.vitalia.cz/galerie/nejpodivnejsi-sexualni-praktiky/i/176692/,www.vitalia.cz,True,False,0,17,True
https://www.vitalia.cz/galerie/nejpodivnejsi-sexualni-praktiky/i/176679/,www.vitalia.cz,True,False,0,16,True
https://www.vitalia.cz/galerie/nejpodivnejsi-sexualni-praktiky/,www.vitalia.cz,True,False,0,16,True
https://www.vitalia.cz/clanky/bylinky-misto-prasku-na-spani-a-nervy/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/potraviny-proti-jarni-unave/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/zmena-casu-letni-cas-jak-vyzrat-na-hodinovy-posun/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/grilujete-nezapomente-na-svezi-dipy/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/slunecni-bryle-jak-poznat-znacku-od-padelku/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/co-pomuze-proti-stresu-delat-jen-jednu-vec-a-to-poradne/?ic=articles-related&icc=item-9,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/profesor-komarek-klasicka-medicina-s-nami-jedna-jako-s-prerostlymi-detmi/?ic=articles-related&icc=item-5,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/20-minut-denne-jen-sami-pro-sebe/,www.vitalia.cz,False,False,0,5,True
https://www.reflex.cz/tag/drogy/1,www.reflex.cz,False,False,0,14,True
https://www.reflex.cz/tag/Filadelfia/1,www.reflex.cz,False,False,0,8,True
https://www.reflex.cz/tag/kriminalita/1,www.reflex.cz,False,False,0,10,True
https://www.reflex.cz/clanek/zpravy/84219/severovychod-a-stredozapad-usa-ochromily-mrazy-teploty-spadly-az-k-minus-40-stupnum.html,www.reflex.cz,False,False,0,10,True
https://www.reflex.cz/clanek/zpravy/84253/ucitel-sestaku-dostal-vyhazov-pri-vyuce-vytvarne-vychovy-se-zakum-dostaly-do-ruky-slavne-akty.html,www.reflex.cz,False,False,0,12,True
https://www.reflex.cz/galerie/fotogalerie/88981/narkomani-prostitutky-bezdomovci-drsne-zachyceny-zivot-ulice-drogove-zavislych-ve-filadelfii?foto=0,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/galerie/fotogalerie/88981/narkomani-prostitutky-bezdomovci-drsne-zachyceny-zivot-ulice-drogove-zavislych-ve-filadelfii?foto=1,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/clanek/komentare/84236/ohen-hnev-a-spina-z-bileho-domu-trump-ustoji-i-soucasne-drby-ze-zakulisi.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/fotogalerie/74389/zivot-uvnitr-nevestince-v-bangladesi-peklo-zachyceno-na-silnych-snimcich.html,www.reflex.cz,False,False,0,11,True
https://www.reflex.cz/galerie/fotogalerie/88981/narkomani-prostitutky-bezdomovci-drsne-zachyceny-zivot-ulice-drogove-zavislych-ve-filadelfii?foto=2,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/clanek/zajimavosti/74781/prostituce-drogy-hazard-opevnene-mesto-kowloon-nerespektovalo-zadne-zakony.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/tag/Mont-Saint-Michel/1,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/tag/Skypixel.com/1,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/tag/sout%C4%9B%C5%BE/1,www.reflex.cz,False,False,0,16,True
https://www.reflex.cz/clanek/fotogalerie/82470/sex-drogy-a-nespoutana-zabava-unikatni-pohled-do-zakulisi-cinskych-nocnich-podniku.html,www.reflex.cz,False,False,0,19,True
https://www.reflex.cz/clanek/fotogalerie/84957/vtipne-skryta-erotika-par-jednoduchych-car-ktere-probudi-vasi-nejdivocejsi-predstavivost.html,www.reflex.cz,False,False,0,19,True
https://www.reflex.cz/clanek/zajimavosti/94470/americke-namornictvo-vyrazi-do-boje-s-malymi-drony-inspiruje-se-u-star-wars.html,www.reflex.cz,False,False,0,8,True
https://www.reflex.cz/galerie/fotogalerie/105066/nadpozemsky-krasne-fotky-25-nejlepsich-snimku-roku-2018-vyfocenych-pomoci-dronu?foto=2,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/galerie/fotogalerie/105066/nadpozemsky-krasne-fotky-25-nejlepsich-snimku-roku-2018-vyfocenych-pomoci-dronu?foto=1,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/tag/drony/1,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/tag/kriminalita/1?page=2,www.reflex.cz,False,False,0,2,True
https://www.reflex.cz/clanek/zpravy/86414/nebezpeci-airbnb-sedesatilety-chlipnik-z-parize-si-natacel-studentky-ve-sprse.html,www.reflex.cz,False,False,0,1,True
https://www.reflex.cz/clanek/lide-a-zeme/83005/smrt-v-ulicich-manily-jaka-je-odvracena-tvar-boje-proti-drogovym-kartelum.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/tag/mrazy/1,www.reflex.cz,False,False,0,10,True
https://www.reflex.cz/clanek/zajimavosti/86280/newyorsti-policiste-znovuotevreli-padesat-let-starou-zahadu-zmizele-zeny-otazky-stale-trvaji.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/tag/po%C4%8Das%C3%AD/1,www.reflex.cz,False,False,0,10,True
https://www.reflex.cz/clanek/zpravy/84099/kim-cong-un-opet-vyhrozoval-americe-ale-chce-poslat-sportovce-na-olympiadu-do-jizni-koreje.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/zpravy/84134/donald-trump-me-jaderne-tlacitko-je-vetsi-a-mocnejsi-nez-kimovo.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/fotogalerie/92818/mraz-v-usa-teploty-hluboko-pod-nulou-se-staly-rajem-pro-fotografy-bizaru.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/clanek/komentare/93809/vladimir-pikora-chystaji-se-usa-na-velkou-socialistickou-revoluci.html,www.reflex.cz,False,False,0,13,True
https://www.reflex.cz/clanek/zpravy/92745/spojene-staty-trapi-treskute-mrazy-rtut-teplomeru-se-priblizi-az-k-minus-padesati-stupnum.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/zpravy/93058/takhle-kresli-serovy-vrah-fbi-zverejnila-portrety-jeho-obeti-ktere-se-dosud-nepodarilo-identifikovat.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/tag/Kowloon/1,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/tag/hazard/1,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/zpravy/69212/rybi-kulicky-nedame-stankari-se-v-hongkongu-servali-s-policii.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/tag/Hongkong/1,www.reflex.cz,False,False,0,12,True
https://www.reflex.cz/clanek/zpravy/68365/navzdory-slibum-cina-zavadi-estebacke-metody-i-v-hongkongu-kritickemu-knihkupectvi-zmizelo-uz-pet-lidi.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/rozhovory/69105/hazardni-magnat-valenta-lidi-budou-hrat-porad-ale-o-gamblery-nestojim.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/zpravy/74755/four-loko-kontroverzni-alkoholicky-napoj-po-kterem-pry-muzete-ztratit-i-panenstvi.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/fotogalerie/74678/nejslavnejsi-pivni-festival-oktoberfest-ma-i-svoji-erotickou-verzi.html,www.reflex.cz,False,False,0,17,True
https://www.reflex.cz/tag/Star%20Wars/1,www.reflex.cz,False,False,0,8,True
https://www.reflex.cz/clanek/zpravy/55949/zavazne-odhaleni-drony-diktatorske-severni-koreje-maji-soucastky-i-z-ceska-tvrdi-soul.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/zpravy/94448/trump-kritizoval-brusel-za-tvrdy-postup-vuci-londynu.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/zajimavosti/60364/holandane-vyvijeji-dron-ktery-muze-nahradit-i-sanitky-vyhoda-je-v-obrovske-rychlosti.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/video/57950/pohled-na-svet-ktery-dosud-znali-jen-ptaci-podivejte-se-jake-zabery-vznikaji-pomoci-dronu.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/zajimavosti/63968/mirne-radioaktivni-bezpilotni-letadlo-pristalo-na-sidle-japonskeho-premiera.html,www.reflex.cz,False,False,0,1,True
https://www.reflex.cz/clanek/zpravy/71561/tydenni-dekomprese-sestrelovani-dronu-jako-za-stredoveku-a-dalsi-zpravy-z-budoucnosti.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/zajimavosti/76729/muz-zachytil-zkazu-americkeho-mesta-po-rozsahlem-pozaru-na-ikonickych-fotografiich.html,www.reflex.cz,False,False,0,12,True
https://www.reflex.cz/tag/n%C3%A1mo%C5%99nictvo/1,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/tag/arm%C3%A1da/1,www.reflex.cz,False,False,0,10,True
https://www.reflex.cz/clanek/zivot-a-styl/84811/revoluce-na-obloze-maly-dron-slozite-do-zadni-kapsy-a-ovladat-ho-muzete-pohybem-ruky.html,www.reflex.cz,False,False,0,2,True
https://www.reflex.cz/clanek/video/92144/drony-misto-petard-prazsky-primator-hrib-zvazuje-ze-zmeni-podobu-novorocniho-ohnostroje.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/tag/dron/1,www.reflex.cz,False,False,0,12,True
https://www.reflex.cz/tag/Petites%20Luxures/1,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/filmy-2019,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/tag/kresba/1,www.reflex.cz,False,False,0,32,True
https://www.reflex.cz/clanek/zpravy/84228/letity-mytus-padl-vetsina-francouzu-se-o-modu-nezajima-a-davaji-na-obleceni-malo-penez.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/galerie/fotogalerie/90134/vtipne-skryta-erotika-par-jednoduchych-car-ktere-ale-probudi-vasi-nejdivocejsi-predstavivost?foto=2,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/galerie/fotogalerie/90134/vtipne-skryta-erotika-par-jednoduchych-car-ktere-ale-probudi-vasi-nejdivocejsi-predstavivost?foto=1,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/galerie/fotogalerie/90134/vtipne-skryta-erotika-par-jednoduchych-car-ktere-ale-probudi-vasi-nejdivocejsi-predstavivost?foto=0,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/clanek/fotogalerie/84884/tvrdy-zivot-deti-v-usa-prace-nezletilych-na-unikatnich-historickych-fotografiich.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/clanek/zpravy/84330/francie-je-porad-v-ohrozeni-policie-loni-zmarila-20-planovanych-teroristickych-utoku.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/fotogalerie/62592/erotika-a-vasen-v-pohadkach-aneb-jak-postavicky-od-disneyho-propadly-50-odstinum-sedi.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/clanek/zpravy/94924/zemrel-predstavitel-zvejkala-v-hvezdnych-valkach-herec-ktery-meril-221-centimetru-se-dozil-74-let.html,www.reflex.cz,False,False,0,11,True
https://www.reflex.cz/tag/%C4%8C%C3%ADna/1,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/tag/sex/1,www.reflex.cz,False,False,0,18,True
https://www.reflex.cz/clanek/fotogalerie/78887/fotografie-z-jineho-sveta-jak-vypadala-cina-pred-komunistickym-prevratem.html,www.reflex.cz,False,False,0,17,True
https://www.reflex.cz/galerie/fotogalerie/86083/sex-drogy-a-nespoutana-zabava-unikatni-pohled-do-zakulisi-cinskych-nocnich-podniku?foto=2,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/galerie/fotogalerie/86083/sex-drogy-a-nespoutana-zabava-unikatni-pohled-do-zakulisi-cinskych-nocnich-podniku?foto=1,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/clanek/fotogalerie/82028/new-york-vypadal-v-70-letech-na-nekterych-mistech-hrozive-pak-se-jej-podarilo-vycistit-podivejte-se-na-fotografie.html,www.reflex.cz,False,False,0,19,True
https://www.reflex.cz/clanek/historie/76453/v-pompejich-objevili-eroticke-nastenne-malby-stare-2-tisice-let.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/fotogalerie/78566/zmackana-plechovka-nebo-vzacny-porcelan-umelec-si-hraje-s-materialem-vysledek-je-pusobivy.html,www.reflex.cz,False,False,0,21,True
https://www.reflex.cz/galerie/fotogalerie/86083/sex-drogy-a-nespoutana-zabava-unikatni-pohled-do-zakulisi-cinskych-nocnich-podniku?foto=0,www.reflex.cz,True,False,0,2,True
https://www.reflex.cz/clanek/fotogalerie/77473/zvrhle-zacarovany-kruh-sexualni-otrokyne-z-vietnamu-se-i-po-osvobozeni-navrati-k-prostituci.html,www.reflex.cz,False,False,0,21,True
https://www.reflex.cz/clanek/video/77054/z-brazilskych-slumu-az-na-vysluni-v-new-yorku-podivejte-se-na-dojemnou-zivotni-cestu-baletky-ingrid-silva.html,www.reflex.cz,False,False,0,8,True
https://www.reflex.cz/tag/sout%C4%9B%C5%BE/1?page=5,www.reflex.cz,False,False,0,20,True
https://www.reflex.cz/tag/sout%C4%9B%C5%BE/1?page=3,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/tag/sout%C4%9B%C5%BE/1?page=4,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/tag/sout%C4%9B%C5%BE/1?page=2,www.reflex.cz,False,False,0,12,True
https://www.reflex.cz/clanek/lide-a-zeme/91076/czech-press-photo-predstavujeme-dalsi-nominovane-fotografie-ktery-snimek-vyhraje-hlasujte-v-divacke-soutezi.html,www.reflex.cz,False,False,0,8,True
https://www.reflex.cz/clanek/lide-a-zeme/91284/czech-press-photo-predstavujeme-pribehy-dalsich-nominovanych-fotografii-ktery-snimek-vyhraje.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/lide-a-zeme/91240/czech-press-photo-podivejte-se-na-snimky-z-kategorie-priroda-a-hlasujte-v-divacke-soutezi.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/fotogalerie/93332/finaliste-world-press-photo-2019-podivejte-se-na-nadherne-fotografie-o-valce-utrpeni-nadeji-i-lasce.html,www.reflex.cz,False,False,0,19,True
https://www.reflex.cz/clanek/zpravy/92900/reflex-ziskal-mezinarodni-oceneni-the-icma-porota-udelila-gold-award-kultovnim-obalkam-jana-ignace-rihy.html,www.reflex.cz,False,False,0,13,True
https://www.reflex.cz/clanek/divoky-kacer/91641/podle-poslednich-udaju-mame-v-ceske-republice-vice-vitezu-talentovych-soutezi-nez-financnich-poradcu.html,www.reflex.cz,False,False,0,6,True
https://www.reflex.cz/clanek/fotogalerie/91363/czech-press-photo-zna-sve-viteze-fotografii-roku-je-snimek-samice-orangutana-s-umirajicim-mladetem.html,www.reflex.cz,False,False,0,15,True
https://www.reflex.cz/clanek/kultura/92910/sziget-2019-posledni-sance-pro-ceske-talenty-vyhrajte-soutez-a-stante-se-hvezdou-festivalu.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/fotogalerie/91688/objevte-smrtici-kouzlo-cernych-albinu-v-keni-probehla-jejich-prvni-soutez-krasy.html,www.reflex.cz,False,False,0,9,True
https://www.reflex.cz/clanek/zajimavosti/94173/2-rocnik-mistrovstvi-ceska-a-slovenska-v-laser-game-prave-startuje.html,www.reflex.cz,False,False,0,4,True
https://www.reflex.cz/clanek/zpravy/94107/den-ucitelu-pedagogove-prijdou-na-protest-do-skol-v-cernem-rozhodne-se-i-soutez-zlaty-amos.html,www.reflex.cz,False,False,0,4,True
https://www.vitalia.cz/clanky/driv-nez-si-vezmete-zivot-zavolejte-mi/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/test-ukazuje-komu-hrozi-psychosomaticke-ci-dusevni-onemocneni/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/nuda-je-podobne-nebezpecna-jako-stres/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/indianska-vejce-rozdil-v-barve-je-to-nejmene-zajimave/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/jaky-je-rozdil-mezi-donutem-muffinem-a-cupcakem/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/voyer-neni-nebezpecny/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/nejlepsi-med-je-ten-z-okoli-vaseho-bydliste/,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/muzi-jsou-tlustsi-nez-zeny-prestoze-vice-sportuji/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/nemocnym-nepomohou-vety-typu-na-to-nemysli-budes-zase-zdrav/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/je-ve-smetanovem-jogurtu-vice-vapniku-nez-ve-skyru/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/zmena-pamlskove-vyhlasky-do-skol-ovocne-slozky-neprinesla/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/cviky-proti-krecovym-zilam-jednoduche-a-rychle/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/navrat-ke-kuchynskym-pomocnikum-nasich-babicek/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/fetisismus-nechci-vas-ale-vase-boty/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/slast-z-jidla-a-sexu-sidli-v-mozku-vedle-sebe/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/rodice-se-navzajem-obvinuji-ze-smrti-dcery-mela-anorexii/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/jaky-je-vas-index-unavy/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/zena-muze-bit-nemuze-ale-tyrat-ano/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/odklad-skolni-dochazky-byvala-ostuda/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/incest-tabu-nad-jine/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/adonisuv-komplex-kdyz-se-chlap-zakouka-sam-do-sebe/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/galerie/linky-duvery/i/339424/,www.vitalia.cz,True,False,0,17,True
https://www.vitalia.cz/galerie/linky-duvery/i/339422/,www.vitalia.cz,True,False,0,17,True
https://www.vitalia.cz/galerie/linky-duvery/i/339423/,www.vitalia.cz,True,False,0,17,True
https://www.vitalia.cz/galerie/linky-duvery/,www.vitalia.cz,True,False,0,16,True
https://www.vitalia.cz/clanky/tvaroh-se-nedeli-na-mekky-a-tvrdy/,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/v-cesku-jsou-synteticke-drogy-ktere-uz-zabijely-nejcasteji-se-kouri/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/smime-dite-biti/?ic=articles-related&icc=item-7,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/test-ukazuje-komu-hrozi-psychosomaticke-ci-dusevni-onemocneni/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/sjizdet-porno-neni-bez-rizika/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/mam-to-pod-kontrolou-a-dalsi-priznaky-zavislosti-na-internetu/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/barevne-bulky-na-hamburgery-jsou-ve-svete-hitem/,www.vitalia.cz,False,False,0,10,True
https://www.vitalia.cz/clanky/hypnoporod-pri-porodu-pomahaji-hypnozou/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/kontrola-inspekce-ukazala-nizkou-kvalitu-dovozovych-syru-nevyhovel-kazdy-ctvrty/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/udelejte-si-svestkove-knedliky-z-bramboroveho-testa/,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/tik-muzete-potlacit-vuli-jen-prechodne/?ic=articles-related&icc=item-8,www.vitalia.cz,False,False,0,5,True
https://www.vitalia.cz/clanky/tik-muzete-potlacit-vuli-jen-prechodne/,www.vitalia.cz,False,False,0,5,True
